256	2	1	30
257	1	1	40
258	1	0	50
259	2	1	20
260	1	0	20
261	2	0	40
262	2	0	30
263	1	0	30
264	2	0	40
265	2	1	20
266	0	1	20
267	3	1	50
268	3	1	20
269	1	1	40
270	1	1	50
271	0	1	50
272	1	1	50
273	2	1	40
274	2	1	20
275	3	1	40
276	2	0	30
277	0	1	50
278	1	1	50
279	3	1	50
280	2	1	20
281	1	1	20
282	1	1	40
283	1	0	40
284	0	0	40
285	2	0	50
286	1	0	50
287	0	0	40
288	2	0	30
289	3	0	50
290	0	1	50
291	3	1	30
292	1	0	40
293	0	0	50
294	1	0	40
295	3	0	30
296	2	1	50
297	0	1	50
298	2	1	20
299	3	1	50
300	1	1	40
301	2	0	40
302	3	0	20
303	3	0	50
304	1	0	50
305	2	0	20
306	1	1	30
307	2	0	40
308	3	0	30
309	2	1	20
310	3	1	40
311	2	0	40
312	0	1	50
313	2	1	20
314	1	0	30
315	2	0	20
316	2	1	20
317	1	1	40
318	3	1	40
319	1	0	40
320	1	0	40
321	2	0	20
322	1	1	50
323	3	0	50
324	0	0	20
325	1	1	50
326	0	1	30
327	0	1	20
328	1	0	40
329	1	1	40
330	3	1	20
331	3	1	20
332	3	0	50
333	1	0	50
334	2	1	30
335	2	1	30
336	3	0	20
337	3	1	30
338	0	1	20
339	0	1	20
340	0	1	20
341	0	0	50
342	1	0	40
343	2	0	50
344	3	0	50
345	3	1	50
346	2	1	50
347	2	1	30
348	3	0	20
349	3	0	40
350	1	1	30
351	2	1	20
352	2	1	50
353	2	0	50
354	3	0	20
355	2	1	20
356	1	0	50
357	2	1	20
358	2	1	40
359	3	0	50
360	0	0	20
361	1	1	30
362	1	0	20
363	1	0	20
364	2	0	40
365	2	0	40
366	2	1	50
367	3	0	30
368	2	0	30
369	3	0	40
370	1	1	20
371	1	0	40
372	0	1	20
373	0	1	40
374	2	0	40
375	3	0	20
376	3	0	50
377	3	1	20
378	0	0	30
379	2	0	50
380	0	1	50
381	1	0	50
382	1	1	20
383	2	0	30
384	0	1	30
385	3	1	50
386	0	0	20
387	3	1	20
388	0	0	40
389	0	0	40
390	0	1	20
391	3	1	40
392	3	0	50
393	2	0	20
394	2	0	50
395	0	0	40
396	2	1	20
397	3	1	30
398	3	0	40
399	3	1	20
400	1	1	50
401	1	1	30
402	2	1	20
403	2	0	50
404	2	1	50
405	1	0	20
406	0	0	50
407	3	0	20
408	1	1	40
409	2	1	50
410	1	1	30
411	3	0	50
412	1	1	50
413	2	0	20
414	1	1	30
415	3	0	40
416	3	1	30
417	3	1	40
418	2	1	50
419	2	0	50
420	2	1	30
421	2	1	40
422	0	1	20
423	1	0	50
424	3	0	40
425	3	1	40
426	2	1	30
427	3	1	40
428	0	1	20
429	3	0	50
430	1	1	40
431	1	1	50
432	2	0	20
433	1	1	50
434	3	1	50
435	3	0	40
436	2	0	40
437	2	1	20
438	0	1	20
439	3	0	20
440	3	0	20
441	1	0	50
442	2	0	30
443	0	0	20
444	2	1	40
445	3	1	30
446	3	0	50
447	1	1	50
448	1	0	50
449	2	1	50
450	2	1	50
451	3	0	50
452	3	0	30
453	2	1	30
454	0	1	40
455	3	1	50
456	0	0	40
457	1	0	20
458	3	1	50
459	2	0	40
460	2	0	40
461	2	0	20
462	3	1	30
463	1	1	50
464	3	1	50
465	0	1	20
466	1	0	20
467	2	1	20
468	0	0	40
469	1	1	40
470	0	0	40
471	3	1	20
472	3	1	40
473	1	1	50
474	1	0	20
475	0	0	30
476	1	0	40
477	1	1	20
478	1	1	20
479	3	0	40
480	0	0	20
481	0	0	30
482	3	1	50
483	0	0	50
484	0	0	40
485	0	1	30
486	3	0	40
487	3	1	40
488	1	1	30
489	3	0	50
490	2	0	30
491	3	1	50
492	2	1	50
493	1	1	30
494	3	1	30
495	2	1	20
496	1	0	20
497	3	1	30
498	3	0	20
499	2	0	40
500	1	0	50
501	1	0	50
502	1	0	30
503	3	0	20
504	1	1	40
505	3	0	50
506	1	1	40
507	0	1	30
508	0	0	30
509	2	0	20
510	3	0	30
511	2	1	40
