0	1	0	40
1	2	1	20
2	3	0	50
3	1	0	20
4	0	0	50
5	2	1	30
6	0	0	40
7	0	0	20
8	0	1	30
9	3	1	20
10	0	0	30
11	1	1	30
12	0	1	30
13	1	0	20
14	2	1	40
15	3	1	20
16	0	1	50
17	1	1	20
18	0	0	20
19	2	1	40
20	1	1	50
21	2	0	40
22	1	1	30
23	2	1	20
24	0	1	30
25	3	1	30
26	1	1	50
27	2	0	50
28	2	1	40
29	1	0	50
30	2	1	40
31	1	0	50
32	0	0	50
33	3	0	30
34	1	0	20
35	3	1	40
36	3	0	40
37	0	0	30
38	0	0	20
39	3	1	20
40	2	0	30
41	3	1	20
42	2	0	40
43	0	1	40
44	0	0	50
45	0	0	50
46	0	1	20
47	0	1	30
48	3	0	20
49	3	1	30
50	0	0	30
51	1	0	40
52	2	1	50
53	0	1	40
54	1	0	20
55	0	0	30
56	2	1	40
57	2	0	20
58	3	0	30
59	0	0	20
60	1	1	50
61	3	1	50
62	1	1	40
63	0	1	30
64	1	0	40
65	3	1	30
66	3	1	30
67	0	1	50
68	2	1	20
69	0	1	30
70	1	1	40
71	3	1	20
72	1	1	30
73	1	1	20
74	2	1	20
75	0	0	40
76	1	1	30
77	3	1	20
78	2	1	50
79	1	0	40
80	0	0	40
81	1	1	50
82	0	1	30
83	2	0	50
84	1	0	40
85	2	1	20
86	3	1	50
87	0	1	40
88	1	0	50
89	0	0	20
90	1	0	50
91	0	1	30
92	1	0	50
93	1	1	50
94	3	0	40
95	3	1	40
96	1	0	50
97	3	1	40
98	0	1	30
99	1	0	50
100	2	0	20
101	0	0	40
102	1	0	40
103	1	1	20
104	1	1	50
105	3	0	40
106	1	0	30
107	3	1	20
108	0	1	30
109	2	0	30
110	3	0	20
111	2	1	40
112	1	0	20
113	1	1	20
114	3	1	40
115	2	1	30
116	1	1	40
117	1	0	40
118	1	0	40
119	0	0	50
120	3	0	30
121	2	1	50
122	1	1	20
123	0	0	30
124	3	0	50
125	1	0	30
126	1	1	30
127	3	0	40
128	3	0	30
129	2	1	50
130	3	1	40
131	2	1	50
132	3	1	30
133	2	1	40
134	0	1	50
135	1	1	50
136	0	0	20
137	3	1	40
138	0	0	40
139	1	0	20
140	1	0	30
141	0	1	20
142	0	1	40
143	2	1	30
144	0	0	40
145	0	0	30
146	0	1	20
147	2	1	50
148	2	0	40
149	0	1	20
150	0	1	30
151	3	0	50
152	0	0	50
153	3	1	50
154	1	1	40
155	0	1	30
156	2	0	40
157	0	0	20
158	3	1	20
159	2	0	40
160	0	1	40
161	0	0	30
162	0	1	20
163	0	0	20
164	1	0	40
165	0	0	40
166	0	0	20
167	1	0	20
168	2	1	20
169	2	0	40
170	3	1	50
171	1	0	20
172	1	1	40
173	1	0	40
174	0	0	20
175	3	0	30
176	3	1	40
177	3	1	50
178	0	1	50
179	2	1	40
180	0	1	20
181	2	1	50
182	1	0	20
183	2	1	40
184	0	1	30
185	1	0	40
186	3	1	50
187	2	1	30
188	0	1	50
189	0	0	50
190	2	1	50
191	2	0	50
192	3	1	20
193	0	1	30
194	0	0	50
195	3	1	50
196	3	1	40
197	1	0	50
198	0	0	50
199	3	1	40
200	1	0	20
201	1	0	50
202	2	1	50
203	1	0	20
204	2	1	40
205	1	1	30
206	2	0	30
207	0	0	40
208	1	0	50
209	1	1	20
210	1	0	50
211	2	1	40
212	2	1	30
213	0	0	40
214	3	1	40
215	2	1	50
216	1	1	50
217	0	0	40
218	2	0	20
219	3	0	30
220	0	1	20
221	0	1	20
222	2	1	50
223	3	1	30
224	3	1	40
225	0	1	20
226	3	0	50
227	0	1	20
228	1	1	30
229	0	0	30
230	1	0	20
231	3	1	20
232	3	1	30
233	1	0	40
234	3	1	50
235	3	0	30
236	1	1	20
237	3	1	50
238	3	1	30
239	1	1	30
240	3	0	40
241	2	0	30
242	1	1	50
243	1	1	30
244	2	1	30
245	2	0	30
246	0	1	20
247	0	0	20
248	1	0	50
249	2	1	50
250	0	1	30
251	2	0	40
252	3	1	40
253	1	0	40
254	2	1	30
255	0	1	40
