256	0	0	30
257	1	1	50
258	3	1	40
259	2	0	20
260	2	0	20
261	0	0	20
262	3	1	40
263	3	1	40
264	2	0	30
265	0	1	40
266	2	1	40
267	1	1	30
268	2	1	30
269	1	0	50
270	2	1	40
271	2	0	30
272	0	1	40
273	1	0	20
274	1	1	40
275	2	0	40
276	1	1	50
277	2	1	30
278	3	1	40
279	1	1	30
280	3	0	20
281	0	1	40
282	2	0	30
283	2	1	40
284	2	0	40
285	2	0	30
286	2	1	20
287	2	0	40
288	3	1	50
289	1	1	40
290	2	1	20
291	2	0	50
292	1	1	20
293	2	0	30
294	3	1	20
295	1	0	40
296	3	0	50
297	0	1	40
298	3	1	30
299	1	1	30
300	3	1	50
301	0	1	40
302	3	0	40
303	0	0	20
304	1	1	40
305	0	0	50
306	2	0	40
307	1	0	40
308	2	1	50
309	1	1	40
310	2	0	20
311	1	1	50
312	0	1	40
313	2	0	30
314	3	1	40
315	3	0	20
316	2	0	20
317	0	1	40
318	3	0	30
319	0	1	40
320	3	1	40
321	3	0	20
322	0	0	30
323	0	0	40
324	2	1	50
325	3	0	30
326	0	0	50
327	3	0	40
328	3	1	20
329	3	1	40
330	2	1	20
331	2	0	30
332	1	1	30
333	3	0	50
334	1	1	40
335	0	1	40
336	0	1	20
337	2	0	30
338	1	0	50
339	0	1	40
340	3	0	50
341	3	1	40
342	3	1	40
343	2	1	20
344	2	0	50
345	3	1	50
346	0	1	20
347	1	1	50
348	2	1	40
349	0	1	30
350	2	0	30
351	2	1	30
352	3	1	30
353	1	0	30
354	1	0	50
355	2	0	20
356	1	0	20
357	3	1	20
358	1	1	50
359	0	0	20
360	3	0	20
361	0	1	30
362	2	0	20
363	1	0	40
364	3	1	40
365	0	0	40
366	1	1	40
367	1	1	30
368	0	0	20
369	1	0	30
370	0	0	50
371	0	1	50
372	0	0	30
373	0	0	30
374	3	1	40
375	1	1	30
376	1	0	20
377	3	0	40
378	1	0	40
379	1	0	50
380	0	1	30
381	2	0	30
382	1	1	50
383	2	0	40
384	1	1	40
385	3	1	20
386	1	1	40
387	0	0	20
388	2	0	50
389	2	1	50
390	1	1	30
391	0	0	40
392	2	0	20
393	2	1	30
394	2	1	30
395	2	1	50
396	3	1	40
397	2	1	50
398	0	1	20
399	3	0	30
400	1	1	30
401	2	0	50
402	1	0	50
403	0	0	30
404	1	1	50
405	0	1	30
406	0	0	20
407	3	0	40
408	0	1	50
409	0	1	50
410	3	1	30
411	0	1	40
412	3	1	40
413	0	1	50
414	1	0	20
415	1	1	30
416	2	0	30
417	3	0	40
418	3	1	50
419	0	1	50
420	1	0	30
421	2	0	30
422	0	1	30
423	3	0	40
424	1	1	30
425	1	0	40
426	1	1	20
427	1	0	50
428	1	0	30
429	1	0	20
430	1	0	30
431	3	0	30
432	0	0	20
433	1	0	40
434	2	0	30
435	3	1	30
436	3	0	40
437	2	0	20
438	2	0	30
439	2	1	40
440	3	0	40
441	1	1	40
442	0	1	30
443	2	0	20
444	3	0	30
445	2	0	40
446	2	1	50
447	3	1	20
448	2	0	30
449	2	1	40
450	3	0	20
451	2	1	20
452	3	0	50
453	0	0	40
454	2	0	30
455	3	0	20
456	2	1	40
457	3	1	40
458	0	1	50
459	3	1	20
460	2	0	30
461	3	1	20
462	2	0	40
463	1	0	20
464	3	0	20
465	3	0	40
466	0	1	20
467	0	1	20
468	2	1	40
469	3	0	40
470	2	0	40
471	1	1	40
472	1	0	20
473	0	0	20
474	0	1	30
475	3	0	40
476	0	0	20
477	1	1	20
478	2	0	20
479	3	0	20
480	2	1	30
481	1	1	20
482	0	1	30
483	3	0	50
484	2	1	40
485	0	1	50
486	2	0	50
487	2	1	50
488	0	0	30
489	3	0	20
490	0	1	20
491	3	0	40
492	0	1	40
493	3	0	40
494	2	1	20
495	1	1	50
496	0	1	20
497	1	1	50
498	2	0	30
499	0	1	40
500	3	0	40
501	0	1	30
502	3	0	50
503	2	0	20
504	2	1	20
505	2	1	30
506	1	0	40
507	1	0	50
508	2	0	40
509	2	1	30
510	2	0	40
511	3	0	50
