512	1	0	50
513	0	1	30
514	2	1	40
515	1	1	30
516	2	0	40
517	2	1	20
518	2	0	20
519	1	1	50
520	2	0	30
521	1	1	40
522	0	1	20
523	0	0	30
524	0	0	50
525	0	1	30
526	2	0	40
527	2	0	40
528	0	1	20
529	2	0	30
530	0	0	20
531	1	1	40
532	0	1	20
533	2	0	50
534	2	1	40
535	1	1	50
536	0	0	40
537	2	1	20
538	2	0	50
539	2	0	40
540	0	0	30
541	2	1	50
542	2	0	50
543	1	1	30
544	0	1	50
545	1	0	30
546	0	1	30
547	1	0	20
548	1	1	40
549	0	1	50
550	1	0	40
551	0	1	50
552	1	1	30
553	2	1	20
554	0	0	30
555	0	0	40
556	1	1	50
557	0	0	20
558	1	0	40
559	1	1	40
560	1	0	20
561	0	1	40
562	0	0	20
563	0	0	50
564	2	1	20
565	0	1	40
566	1	0	40
567	0	0	50
568	0	0	40
569	1	0	20
570	0	1	30
571	1	1	30
572	1	0	40
573	0	1	20
574	1	1	20
575	1	1	50
576	1	0	30
577	1	1	40
578	1	1	20
579	1	0	30
580	1	0	20
581	0	1	30
582	1	0	40
583	0	1	20
584	0	0	20
585	0	0	40
586	1	1	20
587	1	0	50
588	0	1	40
589	1	1	50
590	0	0	40
591	0	1	30
592	2	0	50
593	2	0	20
594	0	0	20
595	1	0	40
596	1	1	50
597	1	1	50
598	1	1	20
599	2	1	30
600	1	0	50
601	0	0	40
602	1	1	40
603	1	0	20
604	0	1	30
605	0	0	50
606	1	0	30
607	2	1	20
608	2	0	40
609	0	0	30
610	2	1	20
611	2	1	30
612	2	0	40
613	1	0	20
614	2	0	30
615	1	1	50
616	0	0	20
617	2	1	50
618	2	1	50
619	1	0	30
620	2	0	20
621	1	1	20
622	0	0	30
623	1	1	30
624	2	0	30
625	1	1	50
626	1	1	50
627	2	1	30
628	2	0	20
629	2	0	40
630	1	1	20
631	0	1	50
632	1	0	40
633	0	1	20
634	0	0	50
635	1	1	40
636	2	1	30
637	1	0	30
638	0	0	20
639	2	0	30
640	1	0	30
641	2	0	20
642	2	1	20
643	0	1	20
644	2	1	40
645	0	1	20
646	0	0	30
647	0	1	50
648	0	0	30
649	2	1	20
650	0	1	50
651	1	1	20
652	0	1	30
653	0	1	50
654	1	1	30
655	0	0	40
656	2	0	40
657	0	0	20
658	0	1	50
659	1	0	50
660	0	0	20
661	2	0	50
662	0	0	30
663	0	0	50
664	2	0	20
665	2	1	50
666	0	0	40
667	2	0	40
668	1	1	30
669	0	1	50
670	0	1	20
671	0	1	40
672	0	1	40
673	2	0	20
674	2	1	30
675	0	0	50
676	1	1	20
677	2	1	30
678	1	1	30
679	2	0	50
680	2	1	50
681	0	1	30
682	2	0	20
683	1	1	40
684	0	1	30
685	2	0	50
686	2	1	40
687	0	0	50
688	0	0	20
689	2	0	30
690	0	1	30
691	1	1	40
692	2	0	30
693	0	1	40
694	0	1	30
