512	0	1	50
513	1	0	50
514	0	1	30
515	1	1	30
516	1	1	30
517	2	1	20
518	2	1	50
519	2	0	30
520	0	1	30
521	0	1	30
522	0	0	30
523	0	1	40
524	1	1	50
525	0	0	20
526	1	1	40
527	1	1	20
528	2	0	20
529	2	1	20
530	0	0	30
531	0	1	20
532	1	1	30
533	2	0	30
534	2	1	20
535	0	0	50
536	1	1	40
537	1	1	20
538	1	1	30
539	0	1	50
540	2	0	50
541	1	1	20
542	0	1	40
543	1	1	30
544	2	0	50
545	2	0	40
546	1	1	20
547	0	1	40
548	0	1	40
549	0	1	20
550	0	1	50
551	0	1	30
552	2	0	30
553	0	1	50
554	0	1	50
555	1	1	40
556	1	0	50
557	1	0	40
558	0	0	40
559	2	0	30
560	1	0	30
561	0	0	50
562	2	1	20
563	1	1	40
564	1	1	50
565	1	1	50
566	1	1	30
567	0	1	40
568	1	1	20
569	1	0	50
570	1	0	20
571	0	1	30
572	0	1	20
573	1	1	20
574	2	0	20
575	0	0	30
576	0	0	50
577	2	0	40
578	2	1	30
579	0	1	50
580	2	0	30
581	1	0	20
582	2	0	20
583	2	0	40
584	1	0	20
585	0	0	20
586	1	0	40
587	0	1	20
588	2	0	40
589	0	0	20
590	2	1	50
591	2	1	40
592	1	0	20
593	0	1	50
594	2	1	50
595	0	1	30
596	2	0	20
597	1	1	20
598	1	1	30
599	0	1	20
600	0	0	50
601	0	1	20
602	0	1	40
603	0	1	30
604	2	0	30
605	1	1	40
606	1	1	30
607	2	1	20
608	1	0	50
609	1	0	30
610	0	1	50
611	1	1	30
612	2	0	50
613	1	1	40
614	1	0	50
615	1	1	20
616	0	1	20
617	0	1	40
618	0	0	30
619	0	0	50
620	1	1	50
621	1	0	40
622	1	0	50
623	0	0	20
624	0	1	40
625	1	1	40
626	0	1	20
627	1	0	20
628	0	1	40
629	1	1	50
630	0	1	30
631	0	0	30
632	2	0	40
633	1	0	50
634	0	0	20
635	0	1	50
636	2	0	20
637	2	1	40
638	0	0	30
639	0	0	20
640	0	1	30
641	2	1	30
642	1	1	50
643	1	0	20
644	2	1	30
645	0	1	40
646	1	1	30
647	1	1	30
648	0	0	50
649	2	1	30
650	1	0	30
651	2	1	50
652	0	1	30
653	2	0	20
654	2	0	50
655	2	1	20
656	1	0	40
657	2	1	50
658	0	0	20
659	1	0	40
660	1	0	40
661	0	0	30
662	0	1	50
663	1	0	30
664	0	1	30
665	0	0	40
666	1	1	20
667	1	0	50
668	0	1	20
669	2	1	40
670	1	0	40
671	1	0	40
672	0	0	20
673	2	1	40
674	0	0	20
675	2	1	50
676	0	0	40
677	2	1	50
678	0	0	20
679	2	0	50
680	0	1	20
681	2	0	50
682	2	1	40
683	2	1	50
684	1	0	20
685	1	0	30
686	1	0	30
687	1	0	50
688	2	1	20
689	1	1	30
690	1	1	50
691	0	1	20
692	1	0	50
693	0	0	20
694	0	1	40
695	0	0	30
696	2	1	40
697	2	0	50
698	0	0	40
699	2	0	40
700	1	0	30
701	0	0	20
702	2	0	50
703	2	0	50
704	1	0	40
705	1	0	40
706	0	1	50
707	0	1	40
708	2	1	40
709	0	1	30
710	2	1	20
711	1	0	20
712	0	1	50
713	0	1	50
714	0	1	30
715	2	0	50
716	0	0	30
717	0	1	40
718	1	1	30
719	1	0	30
720	0	0	30
721	0	0	50
722	0	1	30
