512	0	0	20
513	2	0	40
514	1	0	20
515	2	0	30
516	2	0	50
517	0	1	20
518	1	0	20
519	2	0	30
520	2	0	40
521	0	1	30
522	1	1	40
523	0	1	20
524	1	0	40
525	2	0	30
526	2	0	20
527	1	0	20
528	2	1	20
529	2	1	40
530	1	1	40
531	2	1	20
532	2	0	40
533	2	0	40
534	0	1	40
535	1	1	50
536	1	1	30
537	1	0	20
538	2	1	20
539	0	1	50
540	1	0	40
541	1	1	20
542	0	1	40
543	2	0	50
544	0	1	30
545	0	1	50
546	1	0	20
547	2	0	30
548	1	0	20
549	1	1	30
550	1	1	40
551	1	1	50
552	0	0	40
553	2	0	20
554	1	0	20
555	0	0	50
556	0	0	20
557	1	0	40
558	1	1	20
559	0	0	20
560	0	0	20
561	0	0	50
562	1	1	30
563	2	1	40
564	2	1	40
565	1	1	20
566	0	1	40
567	0	0	30
568	1	0	50
569	1	1	40
570	2	1	20
571	1	1	40
572	2	1	40
573	2	1	40
574	1	1	40
575	1	1	40
576	2	0	30
577	2	1	40
578	0	0	50
579	2	1	30
580	1	1	40
581	0	1	30
582	2	0	30
583	1	1	30
584	2	1	20
585	0	0	30
586	1	1	30
587	0	0	50
588	0	0	40
589	1	1	20
590	0	0	40
591	0	1	40
592	2	0	50
593	0	1	20
594	2	0	20
595	2	0	20
596	2	0	30
597	1	1	20
598	2	1	50
599	0	0	20
600	0	0	40
601	2	1	30
602	1	0	20
603	1	0	30
604	2	1	30
605	2	0	30
606	2	0	30
607	2	0	30
608	1	0	40
609	2	1	20
610	1	1	20
611	2	0	40
612	1	1	20
613	1	1	40
614	0	0	50
615	1	0	20
616	1	1	50
617	2	1	50
618	0	1	50
619	0	0	20
620	1	1	30
621	1	1	50
622	1	1	40
623	0	1	40
624	1	0	40
625	0	1	50
626	0	0	30
627	2	1	50
628	1	1	40
629	0	0	40
630	2	0	20
631	0	0	50
632	1	0	40
633	0	0	30
634	2	0	40
635	2	1	30
636	1	1	20
637	2	0	40
638	2	1	20
639	2	0	40
640	0	0	50
641	0	0	30
642	0	1	30
643	2	0	40
644	1	0	50
645	2	0	40
646	2	1	30
647	1	0	20
648	0	0	30
649	1	0	20
650	1	0	50
651	0	1	20
652	1	0	30
653	1	1	40
654	0	0	30
655	1	0	20
656	0	1	30
657	2	1	50
658	0	0	50
659	0	1	20
660	0	0	30
661	2	1	20
662	0	0	20
663	1	0	40
664	0	1	50
665	2	0	50
666	1	0	50
667	2	1	20
668	2	1	30
669	2	0	20
670	1	1	30
671	2	1	30
672	0	0	30
673	1	1	40
674	1	1	20
675	1	1	40
676	1	1	40
677	1	0	30
678	0	0	50
679	2	1	50
680	0	1	30
