256	3	0	20
257	3	1	50
258	0	0	30
259	1	0	20
260	1	1	30
261	1	1	20
262	1	0	40
263	1	0	30
264	0	1	50
265	2	0	20
266	0	0	40
267	0	1	20
268	1	1	30
269	1	1	20
270	0	0	40
271	1	1	30
272	0	1	40
273	3	1	40
274	1	1	30
275	3	0	50
276	0	0	20
277	1	1	20
278	3	1	20
279	0	1	50
280	0	1	40
281	2	1	50
282	2	0	50
283	2	0	20
284	2	0	40
285	3	0	20
286	2	0	50
287	0	1	40
288	3	0	30
289	2	1	20
290	0	0	50
291	0	0	30
292	0	1	30
293	0	1	50
294	3	1	20
295	2	0	30
296	0	0	40
297	3	0	50
298	3	0	20
299	2	1	40
300	3	0	50
301	2	1	50
302	2	0	50
303	2	0	40
304	1	1	50
305	1	1	40
306	2	1	20
307	1	1	30
308	0	1	30
309	0	0	20
310	3	1	50
311	3	1	50
312	2	0	40
313	1	0	40
314	2	1	30
315	1	0	20
316	2	0	40
317	0	0	40
318	2	0	20
319	3	1	50
320	0	0	30
321	1	1	40
322	1	0	40
323	3	1	40
324	3	0	30
325	3	1	30
326	0	0	50
327	3	0	40
328	1	0	50
329	1	1	40
330	0	0	40
331	1	1	20
332	3	0	20
333	0	1	30
334	1	0	40
335	0	1	20
336	1	1	30
337	1	0	30
338	2	0	20
339	2	0	50
340	1	0	50
341	2	1	30
342	3	1	30
343	0	0	40
344	1	1	20
345	0	0	40
346	0	0	50
347	2	1	30
348	2	0	50
349	2	1	50
350	2	1	30
351	0	1	40
352	2	0	20
353	0	0	30
354	0	0	30
355	0	0	20
356	3	1	40
357	2	0	20
358	3	1	20
359	2	0	40
360	0	0	30
361	2	0	30
362	1	1	30
363	2	0	50
364	0	0	40
365	2	1	40
366	2	1	50
367	0	0	30
368	3	0	50
369	3	1	50
370	0	1	50
371	1	0	50
372	1	0	50
373	3	0	30
374	1	1	50
375	2	1	20
376	1	0	40
377	2	0	20
378	2	1	40
379	3	1	40
380	2	0	50
381	3	1	40
382	1	1	40
383	0	0	30
384	3	0	50
385	1	0	30
386	0	0	40
387	1	1	30
388	1	0	20
389	2	0	30
390	1	0	40
391	0	1	50
392	2	1	30
393	3	0	30
394	0	1	30
395	1	1	40
396	1	0	30
397	3	0	50
398	0	1	30
399	1	1	30
400	3	0	20
401	0	0	20
402	1	0	50
403	3	0	20
404	3	0	50
405	2	0	30
406	3	1	30
407	3	1	20
408	2	1	40
409	2	0	20
410	3	1	40
411	0	1	20
412	2	0	30
413	3	1	20
414	0	0	20
415	1	1	50
416	3	0	20
417	0	1	40
418	0	0	20
419	2	1	20
420	0	1	30
421	2	1	40
422	0	0	20
423	3	0	30
424	3	0	50
425	3	0	40
426	1	0	50
427	1	1	30
428	3	1	20
429	3	0	20
430	3	1	50
431	2	1	20
432	1	0	30
433	3	0	30
434	1	1	30
435	0	0	50
436	2	1	30
437	3	1	20
438	1	0	50
439	2	0	30
440	1	0	40
441	0	1	50
442	1	0	30
443	3	0	50
444	0	0	50
445	3	0	40
446	1	1	50
447	2	0	20
448	0	1	50
449	0	1	20
450	2	1	50
451	2	0	30
452	3	0	40
453	2	0	50
454	0	0	30
455	0	0	30
456	2	0	30
457	2	1	50
458	0	0	20
459	3	1	30
460	2	1	50
461	0	0	20
462	1	0	50
463	1	1	50
464	3	0	50
465	2	0	30
466	3	0	50
467	2	1	30
468	3	0	40
469	1	0	50
470	1	1	40
471	0	1	50
472	2	1	30
473	0	0	50
474	1	1	40
475	0	1	50
476	3	0	50
477	2	0	40
478	1	0	50
479	3	0	50
480	3	1	30
481	0	0	30
482	3	0	50
483	3	0	40
484	1	0	50
485	0	1	50
486	2	0	40
487	3	0	30
488	1	0	40
489	2	1	40
490	1	0	20
491	1	0	30
492	0	1	50
493	3	1	20
494	1	0	20
495	2	0	40
496	2	1	40
497	2	1	30
498	2	0	30
499	0	1	20
500	0	1	20
501	2	1	40
502	0	1	20
503	3	0	20
504	2	1	50
505	3	1	50
506	2	1	50
507	2	0	50
508	0	0	40
509	3	1	40
510	3	1	40
511	2	1	40
