256	2	1	50
257	1	1	40
258	1	1	20
259	2	0	30
260	0	0	30
261	3	0	20
262	0	0	50
263	0	1	20
264	3	1	20
265	1	0	40
266	0	1	40
267	3	0	50
268	1	1	50
269	2	0	40
270	2	1	20
271	3	0	40
272	2	0	30
273	2	0	30
274	1	0	40
275	0	0	40
276	2	1	50
277	0	1	40
278	3	1	50
279	0	1	20
280	3	1	30
281	0	1	30
282	1	1	20
283	1	0	30
284	1	1	20
285	1	1	20
286	1	1	50
287	2	0	50
288	1	1	20
289	3	1	30
290	2	1	20
291	2	1	20
292	3	0	40
293	1	1	40
294	2	0	30
295	2	1	20
296	0	1	30
297	3	1	40
298	0	0	20
299	0	0	40
300	1	0	50
301	3	0	40
302	0	0	50
303	3	1	40
304	0	0	30
305	1	1	50
306	1	0	20
307	3	1	20
308	2	0	40
309	1	0	20
310	3	1	40
311	0	0	30
312	3	0	20
313	0	1	20
314	0	1	30
315	2	0	40
316	0	1	40
317	3	0	50
318	0	1	20
319	3	0	30
320	1	1	20
321	2	1	20
322	0	0	20
323	3	0	30
324	3	1	20
325	1	1	30
326	1	0	20
327	0	0	30
328	2	0	20
329	2	1	20
330	2	0	20
331	3	1	30
332	3	0	30
333	0	0	20
334	3	1	40
335	2	0	40
336	3	0	50
337	2	1	30
338	3	0	40
339	1	0	50
340	1	0	50
341	0	1	20
342	0	0	30
343	2	1	40
344	1	1	20
345	2	1	40
346	0	0	30
347	1	0	30
348	0	0	40
349	2	0	30
350	0	0	50
351	0	1	40
352	2	1	20
353	0	1	20
354	2	1	40
355	2	0	20
356	1	0	50
357	1	1	50
358	3	1	30
359	2	1	20
360	0	0	20
361	1	0	20
362	2	1	40
363	2	0	40
364	3	0	40
365	2	1	20
366	3	0	20
367	2	1	20
368	0	0	30
369	0	0	30
370	0	1	40
371	1	0	40
372	0	0	50
373	3	0	30
374	3	0	40
375	3	1	50
376	3	0	30
377	2	1	40
378	0	0	50
379	0	0	50
380	1	1	40
381	1	0	20
382	2	0	40
383	1	0	30
384	0	1	30
385	3	0	30
386	1	1	50
387	3	0	40
388	3	1	20
389	3	0	20
390	3	0	50
391	3	0	40
392	2	0	40
393	2	1	50
394	2	0	40
395	0	1	40
396	0	0	20
397	1	1	40
398	1	1	50
399	1	0	30
400	1	0	20
401	1	0	40
402	2	0	40
403	3	1	30
404	1	0	50
405	1	0	50
406	1	0	20
407	1	1	50
408	3	0	20
409	0	0	30
410	3	0	40
411	2	0	30
412	3	1	40
413	3	1	50
414	0	0	50
415	1	0	30
416	0	1	50
417	1	0	50
418	1	0	30
419	2	0	40
420	1	0	40
421	1	1	20
422	2	1	30
423	0	0	50
424	3	1	50
425	1	1	30
426	3	0	50
427	2	0	50
428	1	0	30
429	3	0	20
430	0	0	20
431	0	0	20
432	2	0	30
433	3	0	20
434	1	1	30
435	0	0	20
436	2	0	50
437	1	0	50
438	0	1	20
439	0	0	30
440	2	0	30
441	0	1	30
442	3	0	40
443	1	1	20
444	3	0	30
445	2	0	20
446	2	1	30
447	1	1	20
448	0	0	50
449	3	1	40
450	1	1	40
451	0	1	50
452	0	0	20
453	0	1	30
454	3	0	50
455	3	1	30
456	2	0	30
457	1	0	20
458	1	1	50
459	3	0	30
460	1	1	40
461	1	0	50
462	0	1	50
463	0	0	50
464	0	0	30
465	3	1	50
466	3	0	50
467	0	0	50
468	3	0	20
469	1	0	40
470	0	1	30
471	0	1	50
472	2	0	30
473	1	0	20
474	1	0	50
475	1	1	40
476	0	0	30
477	2	0	40
478	2	1	50
479	0	0	20
480	0	0	30
481	1	0	50
482	0	1	40
483	2	0	20
484	2	1	40
485	1	0	50
486	0	0	40
487	3	0	30
488	1	0	20
489	3	1	50
490	0	0	20
491	1	0	20
492	1	1	30
493	0	1	40
494	0	0	30
495	3	1	50
496	3	1	30
497	3	1	20
498	0	1	30
499	3	1	50
500	3	0	50
501	3	1	20
502	1	0	30
503	0	1	40
504	3	0	20
505	1	0	20
506	1	0	20
507	0	0	30
508	2	0	30
509	1	0	20
510	0	0	40
511	3	1	30
